CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,HasBalance,IsOlderThan40,Exited
-1.1746570303381456,0,1,-0.08789693990845966,-0.695981771888179,-1.2258476714090278,0.8077365626180215,0,0,0.711779971018079,0,0,0
-1.4333264231129623,0,1,0.38887101359804876,-1.3875375865624426,-1.2258476714090278,0.8077365626180215,1,1,-0.8280447388015577,0,0,0
-1.2470844603150943,0,0,0.8656389671045572,-1.7333154938995745,-1.2258476714090278,-0.9115834940401767,1,0,-0.26099411880129014,0,0,0
-1.702342591598772,2,1,-1.4228472097266833,-1.3875375865624426,-1.2258476714090278,-0.9115834940401767,1,0,-0.022387988638940724,0,0,0
0.21181091493487275,0,0,-0.7553720748175714,0.3413519501232164,-1.2258476714090278,0.8077365626180215,1,1,-1.464915848573782,0,0,0
0.035915727847997285,0,1,-0.9460792562201749,-0.35020386455104724,0.9050308130305346,-0.9115834940401767,1,1,0.8107592067271364,1,0,0
0.49117385913167494,0,0,0.0074566507928420294,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,0,1,-0.9152599677113383,0,0,0
0.09799638211395333,2,1,-0.8507256655188732,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,1,0,0.5053038453539848,0,0,0
1.7638272715837737,0,0,-1.0414328469214764,1.03290776479748,-1.2258476714090278,-0.9115834940401767,1,1,-1.1013516633356402,0,0,0
0.8222706818834405,0,0,-1.6135543911292867,1.378685672134612,-0.17184777811508137,-0.9115834940401767,1,1,0.7947081156786229,0,0,0
0.7291497004845064,0,1,0.1981638321954454,0.3413519501232164,0.938951868322374,-0.9115834940401767,1,1,-0.6192743083761904,1,0,0
-1.1746570303381456,1,0,-0.18325053060976135,0.6871298574603482,1.313037890863306,4.246376675934418,1,1,0.3060523278387933,1,0,1
-1.1746570303381456,0,0,0.5795781950006521,0.6871298574603482,1.3163889990481084,-0.9115834940401767,1,0,0.36173851611684593,1,0,1
-1.0194553946732554,1,1,1.0563461485071606,-0.35020386455104724,0.7162462159792966,-0.9115834940401767,1,0,0.3028264943064014,1,0,1
-1.0711892732282189,1,1,-1.3274936190253817,-0.35020386455104724,0.34707795151108395,0.8077365626180215,1,1,-0.8308541057655663,1,0,0
-0.0468584778399441,0,1,-0.27860412131106305,0.3413519501232164,0.768654220761815,-0.9115834940401767,1,0,-0.20186751672137365,1,0,0
0.7601900276174844,1,1,-0.7553720748175714,-1.0417596792253108,1.35447742317735,0.8077365626180215,0,1,-0.613116689314386,1,0,0
-2.074826517194508,2,0,-0.4693113027136664,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,1,0,1.3109687683469624,0,0,0
0.5739480648196164,2,0,0.2935174228967471,1.03290776479748,0.3029272734677311,-0.9115834940401767,1,1,-0.4235611047371841,1,0,0
-0.84356020758638,2,1,-0.7553720748175714,-1.3875375865624426,0.623792396266399,-0.9115834940401767,0,0,0.7901210711661453,1,0,0
-0.5331569362565998,1,1,-1.3274936190253817,0.6871298574603482,0.5111819228651437,-0.9115834940401767,1,1,-0.36663473292438853,1,0,0
0.3152786720447995,0,0,0.38887101359804876,1.03290776479748,1.2439346070859674,-0.9115834940401767,0,0,0.2533502659824635,1,0,0
0.19111736351288738,0,0,0.1981638321954454,-1.7333154938995745,1.1817351607072881,0.8077365626180215,0,0,0.13474371732703386,1,0,0
1.2257949346121548,1,0,-0.7553720748175714,0.6871298574603482,1.1608087249819317,0.8077365626180215,1,0,-0.8046414043385075,1,0,0
-1.0608424975172261,0,0,-0.6600184841162697,-1.0417596792253108,1.5380075325993965,-0.9115834940401767,1,0,1.530119562780531,1,0,1
-1.2781247874480723,2,1,-0.5646648934149681,1.378685672134612,0.8924277357327138,-0.9115834940401767,0,0,-0.023581047981603747,1,0,0
-0.06755202926192945,2,0,0.6749317857019538,0.3413519501232164,-1.0261628773729223,-0.9115834940401767,0,0,0.9859059174883139,0,0,1
1.6396659630518617,2,0,0.8656389671045572,-1.0417596792253108,-1.2258476714090278,-0.9115834940401767,1,0,1.0587573100940584,0,0,1
-1.2470844603150943,1,0,0.2935174228967471,-1.7333154938995745,0.3760370139098399,-0.9115834940401767,0,1,-0.04784792022277142,1,0,0
1.536198205941935,0,0,-0.6600184841162697,-0.695981771888179,0.473761829174021,0.8077365626180215,1,1,-1.428545362348347,1,0,0
1.4637707759649863,0,0,0.2935174228967471,-1.0417596792253108,-1.2258476714090278,0.8077365626180215,1,0,-0.12913332598080285,0,0,0
-0.18136656208284888,0,0,-0.18325053060976135,1.378685672134612,1.275855318925011,-0.9115834940401767,1,0,-0.48831148355534043,1,0,0
-0.46072950627965104,0,0,-0.27860412131106305,1.7244635794717436,-1.2258476714090278,0.8077365626180215,0,1,0.96598020928877,0,0,0
-1.9610119843735887,0,1,1.1516997392084622,1.378685672134612,0.6956398416172312,-0.9115834940401767,0,0,-0.7533362009138368,1,0,1
0.7808835790394698,1,1,-0.8507256655188732,-0.004425957213915414,0.559176702960842,0.8077365626180215,1,0,-1.6934478350314475,1,0,0
-0.8021731047424093,2,1,0.1981638321954454,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,0,1,-1.488688873193151,0,0,0
-1.4229796474019698,0,0,0.5795781950006521,-1.7333154938995745,1.41300810407426,2.52705661927622,1,0,-0.8724882425233452,1,0,1
-0.812519880453402,1,1,0.7702853764032556,-0.35020386455104724,0.3665004033440404,-0.9115834940401767,1,0,1.6773362343988447,1,0,1
-0.9780682918292848,2,1,-0.08789693990845966,-1.0417596792253108,0.6246929595114326,-0.9115834940401767,1,0,0.879699291390231,1,0,0
-2.405923339946274,0,1,-0.4693113027136664,1.03290776479748,1.2739626776435373,-0.9115834940401767,1,0,0.9410704656892253,1,0,0
-1.5471409559338818,0,1,0.2935174228967471,1.378685672134612,0.6113595268643296,-0.9115834940401767,0,1,-0.15059743907825338,1,0,0
1.0705932989472646,1,0,0.8656389671045572,0.6871298574603482,1.047101195981414,-0.9115834940401767,1,0,-0.1137190201403976,1,0,1
-0.4503827305686584,0,1,-1.3274936190253817,-0.695981771888179,-1.2258476714090278,0.8077365626180215,0,0,1.5121210775360574,0,0,0
0.5325609619756456,0,1,-0.18325053060976135,1.7244635794717436,1.1866457065810343,-0.9115834940401767,1,1,-0.09323547279623011,1,0,0
0.4601335319986969,2,1,-0.3739577120123647,0.6871298574603482,-1.2258476714090278,0.8077365626180215,1,0,1.0485174492120592,0,0,0
0.522214186264653,1,1,-0.6600184841162697,-0.004425957213915414,0.4169364326563874,-0.9115834940401767,0,0,0.1077688559963325,1,0,0
-1.7230361430207572,2,1,-0.27860412131106305,1.03290776479748,-1.2258476714090278,0.8077365626180215,1,0,1.4962581354758488,0,0,0
0.05660927926998263,2,0,0.10281024149414371,1.7244635794717436,1.4647593179370155,-0.9115834940401767,0,1,0.9006966837070802,1,0,0
-0.22275366492681956,0,1,0.10281024149414371,1.378685672134612,-1.2258476714090278,-0.9115834940401767,1,0,-1.7386143734051505,0,0,0
-0.5641972633895778,1,1,1.4377605113123673,-1.3875375865624426,0.7542054616113862,-0.9115834940401767,1,1,0.35168402198302884,1,0,1
1.4534240002539935,0,0,-0.5646648934149681,-0.695981771888179,-1.2258476714090278,-0.9115834940401767,1,1,0.7707445076108417,0,0,1
0.6670690462185503,0,1,-1.7089079818305883,1.03290776479748,-1.2258476714090278,0.8077365626180215,1,0,-0.5464251763405457,0,0,0
-1.0918828246502041,1,1,-0.18325053060976135,1.378685672134612,0.5448891765252207,-0.9115834940401767,1,1,0.47479675629736673,1,0,0
1.2671820374561256,0,1,-1.3274936190253817,-1.3875375865624426,0.7700527462781278,0.8077365626180215,0,1,-1.5366080903883603,1,0,0
0.47048030770968957,2,1,0.7702853764032556,-1.3875375865624426,0.4851840290934101,-0.9115834940401767,1,1,-0.33906916723761277,1,0,0
-0.5021166091236218,2,1,-0.4693113027136664,1.03290776479748,0.35094288880490526,-0.9115834940401767,1,0,-1.0528733897657534,1,0,0
2.063883767202561,2,1,0.8656389671045572,-1.0417596792253108,-1.2258476714090278,-0.9115834940401767,1,0,1.2056674136288392,0,0,1
0.8015771304614552,0,1,-0.08789693990845966,-1.3875375865624426,0.6322510234924416,-0.9115834940401767,1,1,0.6776286690706008,1,0,0
0.44978675628770426,1,0,1.8191748741175742,-1.3875375865624426,1.0694301640002903,-0.9115834940401767,0,0,0.044138850497630645,1,0,1
-0.6469714690775192,2,1,0.6749317857019538,1.03290776479748,-1.2258476714090278,-0.9115834940401767,1,0,-0.6635473998904556,0,0,0
-0.5538504876785851,1,0,0.38887101359804876,0.6871298574603482,0.6834210943891014,0.8077365626180215,1,0,-0.7699905163989774,1,0,0
0.2635447934898361,2,1,-0.27860412131106305,-1.3875375865624426,0.1000668680884874,-0.9115834940401767,1,0,0.23857500592026648,1,0,0
-0.1710197863718562,2,0,-0.3739577120123647,1.7244635794717436,-1.2258476714090278,-0.9115834940401767,1,0,-0.3035394391992895,0,0,0
1.8155611501387372,2,0,1.6284676927149706,1.03290776479748,1.5709805844040727,0.8077365626180215,0,1,1.0731201030580486,1,0,1
-1.505753853089911,0,1,-1.23214002832408,1.03290776479748,0.5847760025360286,-0.9115834940401767,1,0,0.7811379133696182,1,0,0
-0.26414076777079026,2,0,2.868064371831893,-1.3875375865624426,0.49818778411192527,-0.9115834940401767,1,1,1.430179410889058,1,0,0
0.5739480648196164,2,1,2.772710781130591,-0.35020386455104724,0.6074428220089946,-0.9115834940401767,1,1,-1.2431146226432204,1,0,0
-0.7607860018984386,1,0,0.38887101359804876,-0.695981771888179,0.8246681647594976,-0.9115834940401767,0,0,0.4356028180173012,1,0,1
0.12903670924693136,2,0,-0.5646648934149681,1.03290776479748,0.737924803921941,-0.9115834940401767,1,0,1.6723012492265943,1,0,0
0.47048030770968957,2,0,0.38887101359804876,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,1,1,-0.5857288392154548,0,0,0
0.17042381209090204,0,1,-0.5646648934149681,-0.35020386455104724,-1.2258476714090278,0.8077365626180215,1,1,0.5520053108254414,0,0,0
-0.29518109490376826,0,0,-0.3739577120123647,-0.004425957213915414,-1.2258476714090278,0.8077365626180215,1,0,-0.8516687396843483,0,0,0
0.4394399805767116,1,1,-1.3274936190253817,0.3413519501232164,1.1234169992734342,-0.9115834940401767,0,1,-1.486009923734899,1,0,0
-1.5781812830668598,1,1,2.105235646221479,0.6871298574603482,0.41618187637277504,-0.9115834940401767,1,0,1.515578706448681,1,0,1
1.5465449816529278,2,1,-0.08789693990845966,1.378685672134612,-1.2258476714090278,-0.9115834940401767,1,0,-0.37118299996515425,0,0,0
-0.7607860018984386,0,0,0.6749317857019538,-1.3875375865624426,-1.2258476714090278,-0.9115834940401767,1,1,1.0200438299052006,0,0,0
0.004875400715019266,0,1,-0.3739577120123647,-1.0417596792253108,0.16709720561003927,-0.9115834940401767,1,0,1.28685561487258,1,0,0
0.2842383449118215,0,1,-0.08789693990845966,-0.695981771888179,-1.2258476714090278,0.8077365626180215,1,0,-0.5830295446263046,0,0,0
-1.0918828246502041,0,1,-1.23214002832408,0.6871298574603482,-1.2258476714090278,0.8077365626180215,0,1,0.9826174835531588,0,0,0
0.4394399805767116,1,0,0.38887101359804876,-1.3875375865624426,0.7283043715769723,-0.9115834940401767,1,0,-0.2103250050246971,1,0,1
-0.6262779176555339,0,1,-0.7553720748175714,1.03290776479748,0.5725800138024338,-0.9115834940401767,1,0,-1.283809405579535,1,0,0
0.48082708342068226,0,1,-0.6600184841162697,0.6871298574603482,1.586346574992716,2.52705661927622,1,0,0.28434807264074247,1,0,1
-1.4954070773789185,2,1,1.0563461485071606,-0.695981771888179,-1.2258476714090278,0.8077365626180215,1,0,-1.5315092875832934,0,0,0
-0.30552787061476094,2,0,-0.27860412131106305,0.6871298574603482,0.6387250138323386,-0.9115834940401767,1,1,0.9677542351470779,1,0,0
2.0535369914915687,0,0,0.1981638321954454,0.3413519501232164,-1.2258476714090278,0.8077365626180215,1,1,1.2018107071486002,0,0,1
0.16007703637990936,0,1,1.1516997392084622,-1.0417596792253108,1.149732870884311,-0.9115834940401767,0,0,0.9887959694158843,1,0,1
1.3913433459880375,0,0,0.7702853764032556,1.378685672134612,0.7299652608647962,-0.9115834940401767,1,1,-1.1523123906551054,1,0,1
-0.3779553005917097,2,0,-0.27860412131106305,-1.3875375865624426,-0.5197759563381782,-0.9115834940401767,1,1,-0.46534982971178657,0,0,0
-1.6299151616218233,0,0,-0.7553720748175714,-0.695981771888179,-1.2258476714090278,-0.9115834940401767,1,1,1.3299114763331155,0,0,1
-0.6676650204995045,0,0,-0.08789693990845966,0.3413519501232164,-1.2258476714090278,0.8077365626180215,1,1,-1.080803081128602,0,0,0
-0.6262779176555339,0,0,2.0098820555201775,0.3413519501232164,1.1421857053373052,-0.9115834940401767,1,0,-0.2066543608526707,1,0,1
-1.4333264231129623,0,0,0.1981638321954454,0.3413519501232164,-1.2258476714090278,-0.9115834940401767,1,1,0.007261127119805452,0,0,0
-0.5435037119675924,1,0,-1.1367864376227783,1.7244635794717436,1.519338194610258,-0.9115834940401767,1,1,-0.2774262028566213,1,0,0
1.4534240002539935,1,1,-0.3739577120123647,-0.004425957213915414,0.854929109208335,-0.9115834940401767,1,1,1.4229075046580675,1,0,1
0.16007703637990936,1,0,0.48422460429935044,-1.0417596792253108,0.7345001313076192,-0.9115834940401767,0,0,-0.5480206171609703,1,0,1
-0.7090521233434752,0,0,0.38887101359804876,-0.004425957213915414,1.2313272024687638,-0.9115834940401767,0,0,1.2254635737726651,1,0,0
-2.405923339946274,0,0,0.6749317857019538,1.378685672134612,-1.2258476714090278,-0.9115834940401767,1,1,-0.3317080554326847,0,0,1
-0.005471374995973408,0,0,-0.7553720748175714,-1.3875375865624426,1.3475628476157764,0.8077365626180215,0,0,-1.2696827552459686,1,0,0
0.2325044663568581,2,0,-0.6600184841162697,-1.7333154938995745,-1.2258476714090278,-0.9115834940401767,1,1,-0.4732748668116068,0,0,0
0.8843513361493965,0,1,1.4377605113123673,0.6871298574603482,0.5648527035522035,0.8077365626180215,0,1,-0.2637867923245618,1,0,0
-1.040148946095241,0,0,0.6749317857019538,0.6871298574603482,-1.2258476714090278,0.8077365626180215,1,0,0.5303664382702766,0,0,0
0.11868993353593868,0,1,-1.23214002832408,-1.7333154938995745,-1.2258476714090278,0.8077365626180215,0,1,-0.4722901276981392,0,0,0
-1.0918828246502041,2,0,-0.6600184841162697,-0.35020386455104724,-1.2258476714090278,-0.9115834940401767,1,0,-0.09304923659800957,0,0,0
0.7808835790394698,0,0,-0.4693113027136664,-1.7333154938995745,1.7509433799432301,-0.9115834940401767,1,1,0.03384908318342862,1,0,0
-1.88858455439664,0,0,-0.6600184841162697,1.03290776479748,0.9802753643685048,-0.9115834940401767,0,0,1.7149736832202052,1,0,0
1.4844643273869715,0,1,-0.8507256655188732,1.03290776479748,-1.2258476714090278,0.8077365626180215,1,1,-1.3211524586179004,0,0,0
-1.319511890292043,1,1,0.1981638321954454,-1.7333154938995745,0.6858067295381176,-0.9115834940401767,0,0,0.38593391956485884,1,0,1
